time,flow_id,packet_id,size,sent_time,one_way_delay
1.015486646,65538,924,1000,1.0092399999999999,0.0062466460000001334
1.015494976,65537,925,1000,1.00925,0.0062449760000000687
1.015503316,65538,925,1000,1.00925,0.0062533160000000088
1.015511646,65537,926,1000,1.00926,0.0062516459999999441
1.0155199859999999,65538,926,1000,1.00926,0.0062599859999998841
1.0155283260000001,65537,927,1000,1.0092699999999999,0.0062583260000002028
1.0155366560000001,65538,927,1000,1.0092699999999999,0.0062666560000002036
1.015544996,65537,928,1000,1.00928,0.0062649960000000782
1.015553326,65538,928,1000,1.00928,0.006273326000000079
1.015561666,65537,929,1000,1.00929,0.0062716659999999536
1.0155700059999999,65538,929,1000,1.00929,0.0062800059999998936
1.0155783359999999,65537,930,1000,1.0093000000000001,0.0062783359999998289
1.0155866760000001,65538,930,1000,1.0093000000000001,0.006286675999999991
1.0155950060000001,65537,931,1000,1.0093099999999999,0.0062850060000001484
1.015603346,65538,931,1000,1.0093099999999999,0.0062933460000000885
1.015611686,65537,932,1000,1.00932,0.006291685999999963
1.015620016,65538,932,1000,1.00932,0.0063000159999999639
1.0156283559999999,65537,933,1000,1.0093300000000001,0.0062983559999998384
1.0156366859999999,65538,933,1000,1.0093300000000001,0.0063066859999998393
1.0156450260000001,65537,934,1000,1.0093399999999999,0.0063050260000001579
1.015653366,65538,934,1000,1.0093399999999999,0.006313366000000098
1.015661696,65537,935,1000,1.00935,0.0063116960000000333
1.0156700359999999,65538,935,1000,1.00935,0.0063200359999999733
1.0156783659999999,65537,936,1000,1.00936,0.0063183659999999087
1.0156867060000001,65538,936,1000,1.00936,0.0063267060000000708
1.015695046,65537,937,1000,1.0093700000000001,0.0063250459999999453
1.015703376,65538,937,1000,1.0093700000000001,0.0063333759999999462
1.015711716,65537,938,1000,1.0093799999999999,0.0063317160000000428
1.015720046,65538,938,1000,1.0093799999999999,0.0063400460000000436
1.0157283859999999,65537,939,1000,1.00939,0.0063383859999999181
1.0157367260000001,65538,939,1000,1.00939,0.0063467260000000802
1.0157450560000001,65537,940,1000,1.0094000000000001,0.0063450560000000156
1.015753396,65538,940,1000,1.0094000000000001,0.0063533959999999556
1.015761726,65537,941,1000,1.0094099999999999,0.006351726000000113
1.015770066,65538,941,1000,1.0094099999999999,0.0063600660000000531
1.0157784059999999,65537,942,1000,1.00942,0.0063584059999999276
1.0157867359999999,65538,942,1000,1.00942,0.0063667359999999285
1.0157950760000001,65537,943,1000,1.00943,0.006365076000000025
1.0158034060000001,65538,943,1000,1.00943,0.0063734060000000259
1.015811746,65537,944,1000,1.0094399999999999,0.0063717460000001225
1.015820086,65538,944,1000,1.0094399999999999,0.0063800860000000625
1.015828416,65537,945,1000,1.00945,0.0063784159999999979
1.0158367559999999,65538,945,1000,1.00945,0.0063867559999999379
1.0158450859999999,65537,946,1000,1.00946,0.0063850859999998733
1.0158534260000001,65538,946,1000,1.00946,0.0063934260000000354
1.015861766,65537,947,1000,1.0094700000000001,0.0063917659999999099
1.015870096,65538,947,1000,1.0094700000000001,0.0064000959999999107
1.0158784359999999,65537,948,1000,1.0094799999999999,0.0063984360000000073
1.0158867659999999,65538,948,1000,1.0094799999999999,0.0064067660000000082
1.0158951060000001,65537,949,1000,1.00949,0.0064051060000001048
1.015903446,65538,949,1000,1.00949,0.0064134460000000448
1.015911776,65537,950,1000,1.0095000000000001,0.0064117759999999802
1.015920116,65538,950,1000,1.0095000000000001,0.0064201159999999202
1.015928446,65537,951,1000,1.0095099999999999,0.0064184460000000776
1.0159367859999999,65538,951,1000,1.0095099999999999,0.0064267860000000177
1.0159451260000001,65537,952,1000,1.00952,0.0064251260000001142
1.0159534560000001,65538,952,1000,1.00952,0.0064334560000001151
1.015961796,65537,953,1000,1.00953,0.0064317959999999896
1.015970126,65538,953,1000,1.00953,0.0064401259999999905
1.015978466,65537,954,1000,1.0095400000000001,0.006438465999999865
1.0159868059999999,65538,954,1000,1.0095400000000001,0.0064468059999998051
1.0159951359999999,65537,955,1000,1.0095499999999999,0.0064451359999999625
1.0160034760000001,65538,955,1000,1.0095499999999999,0.0064534760000001246
1.0160118060000001,65537,956,1000,1.00956,0.0064518060000000599
1.016020146,65538,956,1000,1.00956,0.0064601459999999999
1.016028486,65537,957,1000,1.0095700000000001,0.0064584859999998745
1.016036816,65538,957,1000,1.0095700000000001,0.0064668159999998753
1.0160451559999999,65537,958,1000,1.0095799999999999,0.0064651559999999719
1.0160534859999999,65538,958,1000,1.0095799999999999,0.0064734859999999728
1.0160618260000001,65537,959,1000,1.00959,0.0064718260000000694
1.016070166,65538,959,1000,1.00959,0.0064801660000000094
1.016078496,65537,960,1000,1.0096000000000001,0.0064784959999999447
1.0160868359999999,65538,960,1000,1.0096000000000001,0.0064868359999998848
1.0160951659999999,65537,961,1000,1.0096099999999999,0.0064851660000000422
1.0161035060000001,65538,961,1000,1.0096099999999999,0.0064935060000002043
1.016111846,65537,962,1000,1.00962,0.0064918460000000788
1.016120176,65538,962,1000,1.00962,0.0065001760000000797
1.016128516,65537,963,1000,1.00963,0.0064985159999999542
1.016136846,65538,963,1000,1.00963,0.0065068459999999551
1.0161451859999999,65537,964,1000,1.0096400000000001,0.0065051859999998296
1.0161535260000001,65538,964,1000,1.0096400000000001,0.0065135259999999917
1.0161618560000001,65537,965,1000,1.0096499999999999,0.0065118560000001491
1.016170196,65538,965,1000,1.0096499999999999,0.0065201960000000891
1.016178526,65537,966,1000,1.00966,0.0065185260000000245
1.016186866,65538,966,1000,1.00966,0.0065268659999999645
1.0161952059999999,65537,967,1000,1.0096700000000001,0.0065252059999998391
1.0162035359999999,65538,967,1000,1.0096700000000001,0.0065335359999998399
1.0162118760000001,65537,968,1000,1.0096799999999999,0.0065318760000001586
1.0162202060000001,65538,968,1000,1.0096799999999999,0.0065402060000001594
1.016228546,65537,969,1000,1.00969,0.0065385460000000339
1.016236886,65538,969,1000,1.00969,0.006546885999999974
1.016245216,65537,970,1000,1.0097,0.0065452159999999093
1.0162535559999999,65538,970,1000,1.0097,0.0065535559999998494
1.0162618859999999,65537,971,1000,1.0097100000000001,0.0065518859999997847
1.0162702260000001,65538,971,1000,1.0097100000000001,0.0065602259999999468
1.016278566,65537,972,1000,1.00972,0.0065585660000000434
1.016286896,65538,972,1000,1.00972,0.0065668960000000443
1.0162952359999999,65537,973,1000,1.00973,0.0065652359999999188
1.0163035659999999,65538,973,1000,1.00973,0.0065735659999999196
1.0163119060000001,65537,974,1000,1.0097400000000001,0.0065719060000000162
1.016320246,65538,974,1000,1.0097400000000001,0.0065802459999999563
1.016328576,65537,975,1000,1.0097499999999999,0.0065785760000001137
1.016336916,65538,975,1000,1.0097499999999999,0.0065869160000000537
1.016345246,65537,976,1000,1.00976,0.0065852459999999891
1.0163535859999999,65538,976,1000,1.00976,0.0065935859999999291
1.0163619260000001,65537,977,1000,1.0097700000000001,0.0065919260000000257
1.0163702560000001,65538,977,1000,1.0097700000000001,0.0066002560000000265
1.016378596,65537,978,1000,1.0097799999999999,0.0065985960000001231
1.016386926,65538,978,1000,1.0097799999999999,0.006606926000000124
1.016395266,65537,979,1000,1.00979,0.0066052659999999985
1.0164036059999999,65538,979,1000,1.00979,0.0066136059999999386
1.0164119359999999,65537,980,1000,1.0098,0.0066119359999998739
1.0164202760000001,65538,980,1000,1.0098,0.006620276000000036
1.0164286060000001,65537,981,1000,1.0098100000000001,0.0066186059999999713
1.016436946,65538,981,1000,1.0098100000000001,0.0066269459999999114
1.0164452859999999,65537,982,1000,1.0098199999999999,0.006625286000000008
1.0164536159999999,65538,982,1000,1.0098199999999999,0.0066336160000000088
1.0164619560000001,65537,983,1000,1.00983,0.0066319560000001054
1.0164702859999999,65538,983,1000,1.00983,0.0066402859999998842
1.0164786260000001,65537,984,1000,1.0098400000000001,0.0066386259999999808
1.016486966,65538,984,1000,1.0098400000000001,0.0066469659999999209
1.016495296,65537,985,1000,1.0098499999999999,0.0066452960000000783
1.0165036359999999,65538,985,1000,1.0098499999999999,0.0066536360000000183
1.0165119659999999,65537,986,1000,1.00986,0.0066519659999999536
1.0165203060000001,65538,986,1000,1.00986,0.0066603060000001157
1.016528646,65537,987,1000,1.00987,0.0066586459999999903
1.016536976,65538,987,1000,1.00987,0.0066669759999999911
1.016545316,65537,988,1000,1.0098799999999999,0.0066653160000000877
1.016553646,65538,988,1000,1.0098799999999999,0.0066736460000000886
1.0165619859999999,65537,989,1000,1.00989,0.0066719859999999631
1.0165703260000001,65538,989,1000,1.00989,0.0066803260000001252
1.0165786560000001,65537,990,1000,1.0099,0.0066786560000000605
1.016586996,65538,990,1000,1.0099,0.0066869960000000006
1.016595326,65537,991,1000,1.0099100000000001,0.0066853259999999359
1.016603666,65538,991,1000,1.0099100000000001,0.006693665999999876
1.0166120059999999,65537,992,1000,1.0099199999999999,0.0066920059999999726
1.0166203359999999,65538,992,1000,1.0099199999999999,0.0067003359999999734
1.0166286760000001,65537,993,1000,1.00993,0.00669867600000007
1.0166370060000001,65538,993,1000,1.00993,0.0067070060000000709
1.016645346,65537,994,1000,1.0099400000000001,0.0067053459999999454
1.0166536859999999,65538,994,1000,1.0099400000000001,0.0067136859999998855
1.0166620159999999,65537,995,1000,1.0099499999999999,0.0067120160000000428
1.0166703560000001,65538,995,1000,1.0099499999999999,0.0067203560000002049
1.0166786860000001,65537,996,1000,1.00996,0.0067186860000001403
1.016687026,65538,996,1000,1.00996,0.0067270260000000803
1.016695366,65537,997,1000,1.00997,0.0067253659999999549
1.016703696,65538,997,1000,1.00997,0.0067336959999999557
1.0167120359999999,65537,998,1000,1.0099800000000001,0.0067320359999998303
1.0167203659999999,65538,998,1000,1.0099800000000001,0.0067403659999998311
1.0167287060000001,65537,999,1000,1.0099899999999999,0.0067387060000001497
1.016737046,65538,999,1000,1.0099899999999999,0.0067470460000000898
1.016745376,65537,1000,1000,1.01,0.0067453760000000251
1.016753716,65538,1000,1000,1.01,0.0067537159999999652
1.016762046,65537,1001,1000,1.0100100000000001,0.0067520459999999005
1.0167703859999999,65538,1001,1000,1.0100100000000001,0.0067603859999998406
1.0167787260000001,65537,1002,1000,1.0100199999999999,0.0067587260000001592
1.0167870560000001,65538,1002,1000,1.0100199999999999,0.0067670560000001601
1.016795396,65537,1003,1000,1.01003,0.0067653960000000346
1.016803726,65538,1003,1000,1.01003,0.0067737260000000354
1.016812066,65537,1004,1000,1.01004,0.00677206599999991
1.0168204059999999,65538,1004,1000,1.01004,0.0067804059999998501
1.0168287359999999,65537,1005,1000,1.0100499999999999,0.0067787360000000074
1.0168370760000001,65538,1005,1000,1.0100499999999999,0.0067870760000001695
1.0168454060000001,65537,1006,1000,1.01006,0.0067854060000001049
1.016853746,65538,1006,1000,1.01006,0.0067937460000000449
1.0168620859999999,65537,1007,1000,1.01007,0.0067920859999999195
1.0168704159999999,65538,1007,1000,1.01007,0.0068004159999999203
1.0168787560000001,65537,1008,1000,1.0100800000000001,0.0067987560000000169
1.0168870860000001,65538,1008,1000,1.0100800000000001,0.0068070860000000177
1.016895426,65537,1009,1000,1.0100899999999999,0.0068054260000001143
1.016903766,65538,1009,1000,1.0100899999999999,0.0068137660000000544
1.016912096,65537,1010,1000,1.0101,0.0068120959999999897
1.0169204359999999,65538,1010,1000,1.0101,0.0068204359999999298
1.0169287659999999,65537,1011,1000,1.0101100000000001,0.0068187659999998651
1.0169371060000001,65538,1011,1000,1.0101100000000001,0.0068271060000000272
1.016945446,65537,1012,1000,1.0101199999999999,0.0068254460000001238
1.016953776,65538,1012,1000,1.0101199999999999,0.0068337760000001246
1.016962116,65537,1013,1000,1.01013,0.0068321159999999992
1.016970446,65538,1013,1000,1.01013,0.006840446
1.0169787859999999,65537,1014,1000,1.01014,0.0068387859999998746
1.0169871260000001,65538,1014,1000,1.01014,0.0068471260000000367
1.0169954560000001,65537,1015,1000,1.0101500000000001,0.006845455999999972
1.017003796,65538,1015,1000,1.0101500000000001,0.0068537959999999121
1.017012126,65537,1016,1000,1.0101599999999999,0.0068521260000000694
1.017020466,65538,1016,1000,1.0101599999999999,0.0068604660000000095
1.0170288059999999,65537,1017,1000,1.01017,0.0068588059999998841
1.0170371359999999,65538,1017,1000,1.01017,0.0068671359999998849
1.0170454760000001,65537,1018,1000,1.0101800000000001,0.0068654759999999815
1.0170538060000001,65538,1018,1000,1.0101800000000001,0.0068738059999999823
1.017062146,65537,1019,1000,1.0101899999999999,0.0068721460000000789
1.0170704859999999,65538,1019,1000,1.0101899999999999,0.006880486000000019
1.0170788159999999,65537,1020,1000,1.0102,0.0068788159999999543
1.0170871560000001,65538,1020,1000,1.0102,0.0068871560000001164
1.0170954860000001,65537,1021,1000,1.0102100000000001,0.0068854860000000517
1.017103826,65538,1021,1000,1.0102100000000001,0.0068938259999999918
1.017112166,65537,1022,1000,1.0102199999999999,0.0068921660000000884
1.017120496,65538,1022,1000,1.0102199999999999,0.0069004960000000892
1.0171288359999999,65537,1023,1000,1.01023,0.0068988359999999638
1.0171371659999999,65538,1023,1000,1.01023,0.0069071659999999646
1.0171455060000001,65537,1024,1000,1.01024,0.0069055060000000612
1.017153846,65538,1024,1000,1.01024,0.0069138460000000013
1.017162176,65537,1025,1000,1.0102500000000001,0.0069121759999999366
1.017170516,65538,1025,1000,1.0102500000000001,0.0069205159999998767
1.017178846,65537,1026,1000,1.0102599999999999,0.006918846000000034
1.0171871859999999,65538,1026,1000,1.0102599999999999,0.0069271859999999741
1.0171955260000001,65537,1027,1000,1.01027,0.0069255260000000707
1.0172038560000001,65538,1027,1000,1.01027,0.0069338560000000715
1.017212196,65537,1028,1000,1.0102800000000001,0.0069321959999999461
1.017220526,65538,1028,1000,1.0102800000000001,0.0069405259999999469
1.017228866,65537,1029,1000,1.0102899999999999,0.0069388660000000435
1.0172372059999999,65538,1029,1000,1.0102899999999999,0.0069472059999999836
1.0172455359999999,65537,1030,1000,1.0103,0.0069455359999999189
1.0172538760000001,65538,1030,1000,1.0103,0.006953876000000081
